totalFare,arrival_airport_id,departure_airport_id,airline_id,airplane_id,book_info_id,flight_info_id
249.30126582278484,3630,3677,7,181,10155,10155
122.2987341772152,3677,3270,7,178,10156,10156
157.1,3497,3676,3,80,10157,10157
353.73719512195123,3482,3534,1,80,10158,10158
232.49172413793104,3482,3552,1,178,10159,10159
249.09827586206896,3497,3482,1,80,10160,10160
222.1775,3285,3473,0,77,10161,10161
72.4225,3473,3470,0,178,10162,10162
92.24894736842104,3482,3676,0,74,10163,10163
147.85105263157894,3676,3597,0,178,10164,10164
40.47,3497,3321,0,74,10165,10165
62.129999999999995,3321,3630,0,178,10166,10166
397.3809523809524,3482,3551,1,80,10167,10167
96.98161592505855,3270,3285,6,181,10168,10168
419.0417647058824,3445,3336,1,80,10169,10169
258.6,3270,3303,6,77,10170,10170
324.6313817330211,3658,3497,1,74,10171,10171
462.9686182669789,3270,3658,1,181,10172,10172
239.77621710526316,3551,3630,7,205,10173,10173
207.41378289473684,3630,3552,7,181,10174,10174
204.01656050955415,3470,3482,1,80,10175,10175
263.58343949044587,3482,3249,1,181,10176,10176
162.22275449101795,3552,3249,0,80,10177,10177
411.5522727272727,3445,3376,1,181,10178,10178
342.6,3630,3270,7,181,10179,10179
277.1,3552,3676,0,80,10180,10180
238.6,3676,3295,0,178,10181,10181
263.29616368286446,3514,3350,7,178,10182,10182
284.30383631713556,3350,3285,7,178,10183,10183
326.6231884057971,3534,3377,6,181,10184,10184
239.4810810810811,3377,3270,6,77,10185,10185
103.1108108108108,3630,3497,0,178,10186,10186
66.98918918918919,3497,3676,0,178,10187,10187
214.3616766467066,3551,3285,7,181,10188,10188
158.46926470588235,3630,3497,0,178,10189,10189
189.14073529411763,3497,3376,0,178,10190,10190
393.49279187817257,3630,3270,7,205,10191,10191
236.44649446494466,3285,3470,1,77,10192,10192
259.6,3470,3597,3,178,10193,10193
582.3501199040768,3285,3514,6,77,10194,10194
396.57902097902104,3287,3551,7,178,10195,10195
241.2312958435208,3497,3350,7,77,10196,10196
226.36870415647923,3350,3285,7,181,10197,10197
494.63345588235296,3551,3482,1,80,10198,10198
278.6,3376,3630,0,178,10199,10199
268.6,3497,3482,1,80,10200,10200
358.6,3514,3551,7,181,10201,10201
214.88502032520324,3377,3534,6,181,10202,10202
433.72497967479677,3597,3377,6,181,10203,10203
177.9380909090909,3551,3270,2,80,10204,10204
115.25485714285715,3678,3676,0,80,10205,10205
94.84514285714285,3376,3678,0,80,10206,10206
277.38000000000005,3551,3658,1,80,10207,10207
342.6,3630,3285,7,181,10208,10208
183.6,3552,3630,7,178,10209,10209
612.0,3551,3249,3,80,10210,10210
103.99,3551,3470,2,80,10211,10211
181.0953488372093,3376,3497,0,178,10212,10212
197.35726726726728,3551,3630,7,205,10213,10213
130.90783289817233,3678,3551,2,80,10214,10214
338.35332460732985,3597,3336,1,181,10215,10215
105.26609195402298,3630,3470,7,181,10216,10216
137.333908045977,3376,3630,7,181,10217,10217
391.03483709273183,3270,3676,0,80,10218,10218
404.2698795180723,3630,3285,7,181,10219,10219
271.33478260869566,3551,3482,1,80,10220,10220
315.70457274826794,3551,3593,7,77,10221,10221
235.50542725173213,3593,3597,1,178,10222,10222
153.84587064676617,3514,3676,0,178,10223,10223
223.26412935323384,3676,3497,0,178,10224,10224
81.53020833333333,3295,3514,7,77,10225,10225
119.28754578754578,3630,3295,7,209,10226,10226
243.87870967741938,3445,3336,1,85,10227,10227
121.01915492957747,3497,3376,0,80,10228,10228
101.58084507042253,3630,3497,0,178,10229,10229
158.4,3249,3376,0,178,10230,10230
143.20000000000002,3376,3470,0,178,10231,10231
284.1855513307985,3482,3295,1,77,10232,10232
257.41444866920153,3552,3482,1,181,10233,10233
306.56470588235294,3514,3285,7,77,10234,10234
99.4376821192053,3630,3552,0,178,10235,10235
159.33046153846155,3630,3249,0,178,10236,10236
138.26953846153847,3551,3630,0,178,10237,10237
382.719018404908,3426,3551,7,178,10238,10238
228.88098159509204,3597,3426,1,74,10239,10239
122.02991712707183,3597,3376,0,178,10240,10240
260.1290322580645,3482,3552,1,181,10241,10241
277.4709677419355,3497,3482,1,80,10242,10242
50.97128099173555,3534,3270,7,77,10243,10243
133.81098901098903,3551,3470,7,74,10244,10244
160.789010989011,3285,3551,7,205,10245,10245
418.6,3551,3497,1,178,10246,10246
498.6,3249,3482,1,80,10247,10247
379.4421052631579,3295,3263,0,80,10248,10248
117.75789473684209,3263,3285,0,80,10249,10249
114.84304932735428,3445,3676,0,178,10250,10250
141.25695067264576,3676,3295,0,178,10251,10251
354.2052835051547,3482,3285,1,80,10252,10252
164.40471649484536,3552,3482,1,181,10253,10253
179.6576802507837,3551,3630,7,205,10254,10254
174.32105263157897,3676,3249,0,80,10255,10255
126.77894736842106,3445,3676,0,77,10256,10256
273.1248704663212,3316,3445,1,77,10257,10257
398.6,3249,3482,1,178,10258,10258
264.2923588039867,3630,3295,0,178,10259,10259
232.9076411960133,3470,3630,0,178,10260,10260
293.47345844504025,3289,3285,1,181,10261,10261
142.61780821917807,3497,3445,1,74,10262,10262
246.58219178082192,3376,3497,1,178,10263,10263
356.1333333333333,3630,3285,7,181,10264,10264
178.06666666666666,3676,3630,7,77,10265,10265
188.16060606060609,3497,3630,0,74,10266,10266
212.43939393939394,3630,3552,0,80,10267,10267
410.6,3514,3470,0,178,10268,10268
277.2618556701031,3482,3514,7,74,10269,10269
84.52843137254902,3514,3482,7,74,10270,10270
417.46130653266334,3263,3295,0,80,10271,10271
223.94666666666666,3497,3482,1,77,10272,10272
418.2533333333334,3482,3534,1,80,10273,10273
370.09543859649125,3285,3377,6,77,10274,10274
297.4569536423841,3376,3445,1,181,10275,10275
451.1430463576159,3445,3270,1,181,10276,10276
375.748963963964,3630,3321,7,74,10277,10277
109.9977142857143,3676,3446,0,80,10278,10278
71.60228571428571,3446,3376,0,178,10279,10279
372.38202531645567,3249,3551,7,181,10280,10280
325.9555555555556,3376,3597,3,178,10281,10281
180.9025069637883,3270,3263,0,74,10282,10282
360.29749303621173,3263,3482,0,77,10283,10283
322.5588014981273,3630,3551,0,178,10284,10284
244.04119850187266,3552,3630,0,77,10285,10285
210.3450495049505,3497,3676,0,80,10286,10286
235.42122186495178,3630,3497,0,74,10287,10287
222.17877813504822,3551,3630,0,178,10288,10288
308.6,3295,3551,7,181,10289,10289
657.8884381338743,3377,3295,6,181,10290,10290
186.88,3497,3482,1,77,10291,10291
350.72,3482,3285,1,80,10292,10292
431.6091836734694,3295,3336,1,178,10293,10293
176.99081632653062,3336,3254,1,74,10294,10294
103.39818181818181,3676,3445,0,178,10295,10295
92.70181818181818,3295,3676,0,178,10296,10296
199.26792452830188,3630,3497,0,74,10297,10297
342.3320754716981,3270,3630,0,178,10298,10298
148.40931899641575,3295,3630,0,178,10299,10299
193.79068100358424,3630,3552,0,80,10300,10300
97.4832618025751,3350,3470,7,77,10301,10301
205.6,3470,3497,0,178,10302,10302
146.17377049180328,3620,3630,7,178,10303,10303
124.02622950819672,3295,3620,7,77,10304,10304
248.6,3295,3482,1,181,10305,10305
457.71655629139076,3445,3336,1,85,10306,10306
219.88344370860926,3336,3551,1,178,10307,10307
258.76475000000005,3376,3295,7,77,10308,10308
438.42525,3295,3285,6,181,10309,10309
299.49721649484536,3376,3552,0,74,10310,10310
114.14894736842105,3482,3676,0,74,10311,10311
182.95105263157896,3676,3597,0,178,10312,10312
170.50090090090092,3482,3630,7,74,10313,10313
197.09384288747347,3676,3295,7,181,10314,10314
570.1061571125265,3295,3270,6,181,10315,10315
187.1,3295,3676,0,80,10316,10316
394.3171122994653,3482,3534,1,80,10317,10317
252.28273972602742,3377,3270,6,77,10318,10318
232.266,3630,3482,1,77,10319,10319
259.6,3552,3376,0,80,10320,10320
102.22780269058296,3677,3270,7,178,10321,10321
116.97219730941703,3551,3677,7,181,10322,10322
372.6,3676,3470,0,80,10323,10323
93.6,3497,3630,0,178,10324,10324
192.3961224489796,3676,3470,0,80,10325,10325
111.71387755102042,3514,3676,0,178,10326,10326
202.6,3482,3514,7,74,10327,10327
131.86666666666667,3497,3630,0,178,10328,10328
263.73333333333335,3630,3285,0,178,10329,10329
102.50769230769231,3497,3676,0,178,10330,10330
119.59230769230768,3676,3376,0,74,10331,10331
274.2834532374101,3630,3552,0,80,10332,10332
92.55809954751132,3552,3249,0,80,10333,10333
101.83362831858408,3470,3551,0,80,10334,10334
195.76637168141593,3249,3470,0,80,10335,10335
145.0727793696275,3551,3285,7,178,10336,10336
206.5272206303725,3676,3551,7,74,10337,10337
285.6,3470,3376,0,178,10338,10338
148.7878787878788,3470,3630,7,74,10339,10339
145.81212121212124,3630,3552,7,178,10340,10340
159.9785422740525,3270,3677,6,77,10341,10341
411.61145772594756,3677,3482,1,205,10342,10342
141.3312274368231,3552,3630,7,181,10343,10343
171.8587725631769,3630,3295,7,181,10344,10344
261.9392712550607,3520,3285,6,181,10345,10345
186.97080568720378,3285,3270,3,77,10346,10346
157.1,3249,3676,0,178,10347,10347
244.35,3249,3445,0,77,10348,10348
389.2872268907563,3551,3249,7,178,10349,10349
168.61,3630,3497,0,178,10350,10350
168.47500000000002,3630,3552,0,77,10351,10351
183.12500000000003,3551,3630,0,178,10352,10352
113.99033816425121,3295,3249,7,74,10353,10353
219.66988847583644,3336,3270,1,74,10354,10354
227.1,3497,3676,0,178,10355,10355
474.35,3285,3295,0,80,10356,10356
565.6,3552,3285,0,80,10357,10357
306.0225433526012,3551,3597,0,80,10358,10358
329.6,3445,3470,0,178,10359,10359
374.2963680387409,3270,3658,1,80,10360,10360
391.6,3676,3552,0,80,10361,10361
130.5108108108108,3270,3336,1,74,10362,10362
94.08918918918918,3336,3551,1,74,10363,10363
178.6,3295,3482,7,74,10364,10364
178.62140992167105,3270,3263,0,74,10365,10365
391.478590078329,3263,3676,0,80,10366,10366
198.6,3470,3295,7,178,10367,10367
422.7859296482412,3514,3270,6,77,10368,10368
114.8140703517588,3270,3285,6,77,10369,10369
528.0715083798882,3482,3285,1,80,10370,10370
442.770515970516,3630,3270,0,178,10371,10371
242.42948402948403,3470,3630,0,178,10372,10372
403.6,3552,3470,0,80,10373,10373
266.3650872817955,3534,3676,0,178,10374,10374
109.73491271820448,3676,3597,0,178,10375,10375
201.2835680751174,3552,3676,0,80,10376,10376
254.81643192488264,3676,3497,0,80,10377,10377
396.7382059800664,3551,3445,1,80,10378,10378
250.86928406466515,3270,3470,0,80,10379,10379
256.7307159353349,3470,3295,0,80,10380,10380
342.6,3630,3285,7,181,10381,10381
235.8,3336,3270,1,74,10382,10382
235.8,3254,3336,1,74,10383,10383
200.70236220472438,3482,3470,0,80,10384,10384
185.49763779527558,3470,3551,0,80,10385,10385
428.6,3630,3285,7,181,10386,10386
232.09900332225914,3551,3630,7,205,10387,10387
196.5009966777409,3534,3551,7,74,10388,10388
115.30039855072462,3597,3482,3,77,10389,10389
312.78000000000003,3482,3470,0,80,10390,10390
205.805,3249,3514,7,77,10391,10391
240.6,3376,3497,0,178,10392,10392
95.2,3285,3263,0,77,10393,10393
134.64690265486726,3514,3676,0,178,10394,10394
236.45309734513276,3676,3249,0,178,10395,10395
204.48749999999998,3551,3470,7,77,10396,10396
66.828927680798,3285,3677,3,77,10397,10397
305.37107231920197,3677,3597,3,80,10398,10398
406.86943765281177,3285,3630,7,181,10399,10399
218.73056234718828,3630,3552,7,181,10400,10400
61.9345029239766,3514,3295,7,77,10401,10401
214.2394565217391,3630,3470,7,77,10402,10402
177.35054347826087,3676,3630,7,77,10403,10403
208.8704918032787,3497,3676,0,80,10404,10404
248.81321917808222,3552,3350,7,77,10405,10405
293.37678082191786,3350,3270,7,181,10406,10406
98.72700729927007,3249,3597,3,77,10407,10407
119.51939163498098,3497,3376,1,178,10408,10408
175.5095785440613,3630,3552,0,80,10409,10409
151.6904214559387,3295,3630,0,178,10410,10410
221.61702127659575,3470,3497,1,74,10411,10411
140.70291262135922,3350,3470,7,77,10412,10412
230.89708737864078,3482,3350,7,178,10413,10413
151.6,3676,3630,7,74,10414,10414
282.0555294117647,3552,3350,7,181,10415,10415
304.1880733944954,3376,3295,7,77,10416,10416
98.13333333333333,3376,3676,0,178,10417,10417
94.42070707070708,3482,3676,0,74,10418,10418
161.67929292929293,3676,3295,0,80,10419,10419
252.32628398791542,3376,3497,0,80,10420,10420
165.2737160120846,3482,3376,0,178,10421,10421
259.0675862068966,3497,3482,1,80,10422,10422
193.5944055944056,3551,3249,7,181,10423,10423
114.00559440559441,3270,3551,7,178,10424,10424
209.64363636363635,3497,3482,1,77,10425,10425
528.6,3285,3514,7,181,10426,10426
58.7686274509804,3552,3630,0,178,10427,10427
42.831372549019605,3249,3552,0,80,10428,10428
344.5458823529412,3295,3520,6,181,10429,10429
113.05411764705883,3520,3270,6,77,10430,10430
283.4736842105263,3285,3350,7,77,10431,10431
154.41286689419795,3597,3376,3,77,10432,10432
202.6,3630,3552,7,181,10433,10433
138.58402366863908,3376,3321,0,178,10434,10434
156.01597633136097,3321,3470,0,178,10435,10435
61.45289256198347,3321,3497,0,74,10436,10436
122.14710743801652,3376,3321,0,178,10437,10437
458.6,3445,3249,1,80,10438,10438
270.6,3497,3470,0,178,10439,10439
622.1939772727272,3445,3285,1,80,10440,10440
281.42335025380714,3552,3482,1,181,10441,10441
560.7813211845103,3270,3482,1,181,10442,10442
259.82867881548975,3482,3295,1,178,10443,10443
253.61,3551,3497,7,178,10444,10444
259.6,3497,3470,0,178,10445,10445
208.8765,3658,3552,1,80,10446,10446
279.7235,3285,3658,1,205,10447,10447
198.1880794701987,3445,3249,1,80,10448,10448
440.9486725663717,3285,3295,6,181,10449,10449
101.71011235955055,3676,3321,0,178,10450,10450
132.95235294117649,3676,3482,0,77,10451,10451
124.44263157894736,3336,3551,1,80,10452,10452
343.7573684210526,3249,3336,1,80,10453,10453
154.4237037037037,3482,3295,1,77,10454,10454
298.77629629629627,3534,3482,1,80,10455,10455
430.9537572254336,3295,3285,6,181,10456,10456
87.09485294117647,3497,3630,0,74,10457,10457
217.1,3497,3676,3,80,10458,10458
230.98073394495415,3552,3630,7,77,10459,10459
458.6,3470,3285,0,178,10460,10460
293.30963087248324,3377,3270,7,74,10461,10461
363.8803691275168,3551,3377,6,181,10462,10462
223.74364640883977,3445,3649,1,181,10463,10463
153.01339534883724,3445,3552,1,74,10464,10464
218.6,3676,3249,0,80,10465,10465
188.6923076923077,3677,3470,0,80,10466,10466
78.90769230769232,3285,3677,0,80,10467,10467
179.7900826446281,3263,3270,0,77,10468,10468
350.8099173553719,3445,3263,0,77,10469,10469
297.1,3295,3676,0,178,10470,10470
307.53856209150325,3376,3597,3,178,10471,10471
508.786592178771,3445,3270,1,181,10472,10472
217.1,3497,3676,0,178,10473,10473
174.15467980295568,3552,3676,0,80,10474,10474
201.94532019704434,3676,3445,0,77,10475,10475
294.216,3445,3470,0,178,10476,10476
345.384,3470,3285,0,178,10477,10477
156.44329896907217,3497,3630,0,178,10478,10478
329.1567010309279,3630,3270,0,178,10479,10479
204.38794326241137,3551,3597,1,181,10480,10480
118.6,3376,3597,0,178,10481,10481
138.6,3630,3497,7,74,10482,10482
238.6,3676,3552,0,80,10483,10483
229.82755102040815,3676,3551,0,80,10484,10484
120.27244897959184,3552,3676,0,80,10485,10485
313.49142857142857,3470,3482,1,77,10486,10486
84.078,3321,3497,0,74,10487,10487
87.56543209876543,3497,3630,0,178,10488,10488
84.03456790123457,3676,3497,0,178,10489,10489
183.11826086956523,3597,3482,0,77,10490,10490
113.48173913043479,3249,3597,0,77,10491,10491
214.29356435643564,3630,3676,7,74,10492,10492
472.8064356435643,3270,3630,7,181,10493,10493
324.6,3470,3295,0,178,10494,10494
136.8968824940048,3514,3295,7,77,10495,10495
724.3008928571429,3249,3377,6,178,10496,10496
292.89910714285713,3377,3254,6,181,10497,10497
191.6725,3552,3482,1,181,10498,10498
565.6,3552,3285,0,80,10499,10499
316.68717703349284,3676,3249,0,80,10500,10500
149.4228229665072,3482,3676,0,77,10501,10501
203.61,3551,3470,0,80,10502,10502
208.29541666666668,3295,3249,7,74,10503,10503
133.6,3597,3249,0,77,10504,10504
218.6,3676,3497,0,178,10505,10505
133.749815498155,3552,3630,7,181,10506,10506
473.4125,3676,3336,1,181,10507,10507
52.82278481012658,3470,3473,0,74,10508,10508
139.77721518987343,3473,3376,0,74,10509,10509
62.98875,3376,3249,3,80,10510,10510
333.6,3676,3470,0,80,10511,10511
148.8778761061947,3676,3497,0,178,10512,10512
222.22212389380533,3551,3676,0,80,10513,10513
181.69846153846152,3649,3482,1,80,10514,10514
434.68,3597,3551,0,80,10515,10515
332.40808080808085,3552,3350,7,181,10516,10516
246.1782608695652,3552,3482,1,181,10517,10517
303.24816753926706,3552,3482,1,181,10518,10518
296.9663551401869,3482,3295,1,178,10519,10519
532.8856382978723,3445,3254,1,181,10520,10520
533.7142857142858,3445,3270,1,181,10521,10521
213.4857142857143,3497,3445,1,74,10522,10522
306.7372549019608,3249,3630,7,181,10523,10523
207.49151291512916,3552,3630,0,80,10524,10524
273.10848708487083,3630,3295,0,178,10525,10525
323.6,3482,3497,1,77,10526,10526
281.92293577981656,3551,3482,1,80,10527,10527
183.6770642201835,3482,3552,1,80,10528,10528
384.35,3270,3597,0,80,10529,10529
267.0487671232877,3514,3470,0,178,10530,10530
154.83235294117648,3470,3551,7,77,10531,10531
114.599169550173,3551,3658,1,80,10532,10532
198.6,3676,3445,0,178,10533,10533
281.6747967479675,3630,3285,0,178,10534,10534
125.92520325203253,3482,3630,0,74,10535,10535
191.95604395604397,3676,3678,0,80,10536,10536
125.64395604395605,3678,3376,0,80,10537,10537
349.59,3445,3470,0,178,10538,10538
364.6151111111111,3552,3482,1,181,10539,10539
267.6693641618497,3597,3678,1,80,10540,10540
417.46130653266334,3263,3295,0,80,10541,10541
228.37655913978494,3497,3551,7,178,10542,10542
137.81344086021505,3551,3534,7,77,10543,10543
413.4616714697407,3445,3285,1,80,10544,10544
74.42222222222222,3597,3249,3,77,10545,10545
126.0716479400749,3336,3534,1,178,10546,10546
188.5183520599251,3470,3336,1,74,10547,10547
320.6,3295,3376,7,77,10548,10548
227.07313432835824,3295,3249,7,74,10549,10549
213.52591304347828,3676,3497,0,178,10550,10550
147.58408695652176,3552,3676,0,80,10551,10551
186.6461935483871,3482,3522,1,80,10552,10552
329.96380645161287,3522,3249,1,74,10553,10553
129.92727272727274,3630,3482,1,77,10554,10554
187.6727272727273,3482,3597,1,178,10555,10555
191.35829787234042,3552,3482,1,181,10556,10556
177.24170212765958,3482,3376,1,181,10557,10557
292.2980392156863,3336,3270,1,178,10558,10558
506.30196078431374,3630,3336,1,77,10559,10559
314.85490196078433,3482,3470,0,80,10560,10560
302.7450980392157,3470,3551,0,80,10561,10561
276.95401662049863,3630,3473,7,77,10562,10562
178.35838926174497,3597,3376,0,214,10563,10563
318.69416666666666,3482,3551,1,80,10564,10564
145.15245569620254,3497,3676,0,178,10565,10565
416.9575443037975,3676,3285,0,80,10566,10566
377.9108744394619,3597,3377,6,181,10567,10567
140.38523076923076,3534,3263,0,77,10568,10568
239.82476923076922,3263,3270,0,74,10569,10569
74.65486725663717,3676,3497,0,178,10570,10570
176.14794520547946,3676,3497,0,178,10571,10571
134.95205479452056,3552,3676,0,77,10572,10572
110.35130434782609,3270,3285,7,178,10573,10573
132.75574468085105,3630,3514,7,74,10574,10574
445.35677233429396,3445,3285,1,80,10575,10575
186.39257540603248,3377,3270,6,77,10576,10576
422.2074245939675,3514,3377,6,178,10577,10577
193.35452054794524,3597,3473,0,74,10578,10578
108.24547945205481,3473,3551,0,178,10579,10579
402.45226130653265,3630,3377,6,181,10580,10580
279.1477386934673,3377,3534,6,181,10581,10581
128.45630498533725,3376,3249,0,80,10582,10582
79.14369501466275,3676,3376,0,178,10583,10583
235.68072289156626,3497,3470,0,178,10584,10584
136.91927710843376,3470,3551,0,80,10585,10585
221.6,3552,3376,0,80,10586,10586
228.6,3376,3249,0,80,10587,10587
174.99169329073484,3551,3470,7,77,10588,10588
192.6083067092652,3270,3551,7,178,10589,10589
425.2398891966759,3551,3249,7,181,10590,10590
285.6,3470,3552,0,80,10591,10591
315.61399176954734,3676,3249,0,80,10592,10592
224.48600823045268,3295,3676,0,80,10593,10593
481.4722955145119,3377,3470,6,181,10594,10594
234.12770448548815,3254,3377,6,181,10595,10595
163.8235843373494,3295,3376,0,178,10596,10596
133.3864156626506,3630,3295,0,178,10597,10597
358.6,3295,3551,7,181,10598,10598
307.3511067193676,3497,3482,1,77,10599,10599
260.23889328063245,3482,3552,1,181,10600,10600
485.35,3285,3249,0,80,10601,10601
285.6,3285,3470,0,80,10602,10602
304.35,3551,3597,0,77,10603,10603
55.955897435897434,3676,3321,0,77,10604,10604
66.64410256410255,3321,3249,0,74,10605,10605
106.42810457516339,3350,3551,7,181,10606,10606
118.1718954248366,3630,3350,7,181,10607,10607
470.6,3630,3285,0,178,10608,10608
310.8793103448276,3263,3676,0,80,10609,10609
105.22068965517244,3285,3263,0,77,10610,10610
135.13953488372093,3376,3497,0,178,10611,10611
148.2092307692308,3551,3285,7,181,10612,10612
119.39076923076925,3470,3551,7,74,10613,10613
139.6389977728285,3426,3376,1,74,10614,10614
338.9710022271715,3285,3426,1,181,10615,10615
665.6,3676,3270,0,80,10616,10616
129.0378205128205,3497,3376,0,80,10617,10617
259.6,3497,3470,3,178,10618,10618
133.6,3249,3597,0,77,10619,10619
173.6,3376,3497,1,178,10620,10620
203.18181818181822,3482,3249,1,80,10621,10621
233.6,3376,3470,0,80,10622,10622
118.6,3376,3597,3,77,10623,10623
118.6,3295,3376,3,178,10624,10624
353.73333333333335,3263,3445,0,77,10625,10625
176.86666666666667,3270,3263,0,77,10626,10626
193.61323529411763,3295,3482,1,181,10627,10627
382.98676470588236,3482,3285,1,80,10628,10628
549.1986455981942,3597,3377,6,181,10629,10629
102.61511627906977,3678,3676,0,178,10630,10630
77.48488372093023,3376,3678,0,178,10631,10631
433.74125514403295,3597,3377,6,181,10632,10632
214.86874485596707,3377,3534,6,181,10633,10633
318.5696703296704,3350,3270,7,181,10634,10634
385.79430199430203,3285,3482,1,80,10635,10635
93.0093896713615,3676,3445,0,178,10636,10636
87.09061032863849,3497,3676,0,80,10637,10637
436.6,3470,3376,0,80,10638,10638
376.1148063781322,3263,3552,0,80,10639,10639
141.4851936218679,3270,3263,0,74,10640,10640
115.01486013986013,3350,3470,7,178,10641,10641
323.57513986013987,3285,3350,7,181,10642,10642
70.39550561797752,3676,3426,0,80,10643,10643
74.93922413793103,3676,3497,0,80,10644,10644
71.16077586206896,3445,3676,0,178,10645,10645
206.07878787878786,3514,3350,7,77,10646,10646
161.52121212121213,3350,3551,7,181,10647,10647
178.6,3285,3270,7,178,10648,10648
211.81261682242993,3295,3482,1,181,10649,10649
80.03528255528255,3249,3597,3,77,10650,10650
167.90055415617132,3445,3552,1,74,10651,10651
449.2894458438288,3285,3445,1,80,10652,10652
164.55923076923077,3551,3534,7,77,10653,10653
141.05076923076925,3470,3551,7,77,10654,10654
238.0028899082569,3249,3676,0,80,10655,10655
673.6,3482,3551,1,80,10656,10656
278.6,3376,3295,7,77,10657,10657
150.37672131147542,3263,3285,0,77,10658,10658
359.2332786885246,3630,3263,0,178,10659,10659
291.6,3285,3470,0,80,10660,10660
216.0,3470,3482,0,80,10661,10661
320.37256317689537,3445,3470,0,178,10662,10662
230.8274368231047,3470,3551,0,80,10663,10663
91.00683840749414,3285,3270,3,77,10664,10664
69.49195402298851,3321,3676,0,178,10665,10665
52.416,3249,3295,7,74,10666,10666
113.6,3249,3552,0,178,10667,10667
223.544235924933,3470,3285,0,80,10668,10668
204.05576407506703,3376,3470,0,80,10669,10669
224.4702290076336,3497,3445,1,80,10670,10670
523.1297709923664,3445,3270,1,181,10671,10671
329.48727272727274,3534,3551,7,77,10672,10672
352.3220338983051,3470,3285,0,80,10673,10673
287.2779661016949,3445,3470,0,178,10674,10674
155.57831932773112,3552,3482,1,181,10675,10675
368.6,3470,3270,0,80,10676,10676
658.6,3482,3285,1,181,10677,10677
201.3236947791165,3470,3482,1,80,10678,10678
167.27630522088353,3482,3376,1,181,10679,10679
545.2336755646817,3377,3552,6,178,10680,10680
133.93436807095344,3270,3263,0,74,10681,10681
374.4636363636364,3514,3285,7,181,10682,10682
332.8392857142857,3285,3470,0,80,10683,10683
255.7607142857143,3470,3482,0,80,10684,10684
77.49677419354838,3336,3551,1,178,10685,10685
218.42933985330075,3658,3497,1,74,10686,10686
289.1706601466993,3285,3658,1,205,10687,10687
251.5215946843854,3551,3482,1,80,10688,10688
169.07840531561465,3482,3552,1,181,10689,10689
161.6334928229665,3295,3482,1,178,10690,10690
384.35,3285,3295,0,80,10691,10691
229.49787234042554,3597,3376,3,77,10692,10692
104.10212765957448,3249,3597,3,77,10693,10693
181.58459770114945,3534,3336,1,178,10694,10694
426.0254022988506,3336,3482,1,181,10695,10695
471.48286852589644,3482,3551,1,80,10696,10696
245.6,3470,3295,3,80,10697,10697
218.6,3285,3270,6,77,10698,10698
133.43511784511784,3295,3676,7,178,10699,10699
147.75828220858898,3470,3630,0,178,10700,10700
203.84171779141104,3285,3470,0,80,10701,10701
158.6,3676,3249,0,80,10702,10702
648.6,3482,3285,1,80,10703,10703
204.61990521327013,3295,3482,7,74,10704,10704
217.1,3497,3676,3,80,10705,10705
124.54363636363638,3630,3445,7,74,10706,10706
194.05636363636367,3552,3630,7,181,10707,10707
591.3561077844312,3630,3285,0,178,10708,10708
63.81587301587301,3552,3249,0,77,10709,10709
226.3453125,3497,3676,0,178,10710,10710
172.3546875,3676,3514,0,178,10711,10711
218.6,3676,3497,3,80,10712,10712
232.6,3551,3630,7,181,10713,10713
584.8296983758701,3445,3377,6,181,10714,10714
362.77030162412996,3377,3534,6,181,10715,10715
407.1,3285,3676,0,80,10716,10716
271.23569553805777,3445,3285,1,80,10717,10717
235.4846153846154,3249,3445,1,80,10718,10718
563.1153846153846,3445,3254,1,181,10719,10719
248.31794871794872,3552,3482,1,181,10720,10720
220.2820512820513,3482,3376,1,181,10721,10721
165.1219512195122,3263,3270,7,77,10722,10722
498.6,3445,3285,1,80,10723,10723
190.39520547945204,3470,3630,7,178,10724,10724
251.0901601830664,3597,3333,1,178,10725,10725
314.50983981693366,3333,3551,7,181,10726,10726
172.6,3482,3514,7,74,10727,10727
222.76785714285714,3552,3482,1,181,10728,10728
475.83214285714286,3482,3285,1,181,10729,10729
95.34705882352941,3514,3676,0,178,10730,10730
84.75294117647059,3676,3482,0,77,10731,10731
259.6,3445,3551,1,80,10732,10732
226.6,3376,3295,3,178,10733,10733
262.5852861035423,3470,3285,0,80,10734,10734
250.01471389645778,3376,3470,0,178,10735,10735
368.6,3482,3630,1,80,10736,10736
171.48335937500002,3295,3482,7,74,10737,10737
197.793567251462,3446,3676,0,80,10738,10738
90.46497695852536,3676,3445,0,77,10739,10739
89.63502304147465,3497,3676,0,178,10740,10740
254.07107305936077,3249,3350,7,181,10741,10741
223.53892694063927,3350,3285,7,178,10742,10742
105.01702127659574,3263,3551,0,80,10743,10743
109.58297872340424,3270,3263,0,74,10744,10744
293.6707228915663,3470,3482,1,80,10745,10745
627.42144638404,3514,3270,6,77,10746,10746
217.1,3497,3676,0,178,10747,10747
156.68750000000003,3676,3445,0,77,10748,10748
159.4125,3376,3676,0,74,10749,10749
241.43960396039608,3551,3263,0,77,10750,10750
198.6,3497,3376,3,178,10751,10751
309.31737288135594,3249,3350,7,181,10752,10752
205.6,3630,3249,0,178,10753,10753
180.11136363636365,3482,3552,1,181,10754,10754
207.5175965665236,3676,3249,0,80,10755,10755
298.83215434083604,3470,3534,0,80,10756,10756
220.367845659164,3482,3470,0,80,10757,10757
